Year,Month,Date,Hour,Irradiance,Temperature,Relative Humidity,Wind Speed,Pressure,Power Generated(Per Hour)
2018,7,21,9,752.55,30.92,58.44,7.3,100.14,1.5
2018,7,21,10,877.92,32.23,53.31,7.55,100.07,1.8
2018,7,21,11,934.52,33.43,49,7.5,99.97,2
2018,7,21,12,917.1,34.36,45.75,7.34,99.86,2
2018,7,21,13,828.3,34.98,43.69,7.21,99.78,1.8
2018,7,21,14,672.05,35.05,43.25,7.13,99.73,1.4
2018,7,21,15,467.67,34.76,44,7.01,99.71,0.9
2018,7,21,16,249.17,33.98,46.56,6.55,99.73,0.5
2018,7,22,8,570.5,30.11,59.31,6.9,100.14,1.1
2018,7,22,9,751.73,31.83,52.25,6.53,100.12,1.5
2018,7,22,10,877.12,33.33,47.38,5.89,100.04,1.8
2018,7,22,11,930.12,34.68,43.31,5.5,99.91,2
2018,7,22,12,910.55,35.76,40.19,5.15,99.76,2
2018,7,22,13,819.25,36.5,37.94,4.68,99.63,1.7
2018,7,22,14,664.2,36.49,37.12,4.05,99.56,1.4
2018,7,22,15,463.23,35.85,38.31,3.11,99.55,0.9
2018,7,22,16,244.73,34.35,44.5,1.88,99.62,0.5
2018,7,23,8,563.73,30.45,57.5,6.44,100.08,1.1
2018,7,23,9,743.5,31.85,52.69,6.06,100.06,1.5
2018,7,23,10,869.25,33.21,48.56,5.41,99.99,1.8
2018,7,23,11,923.23,34.37,45.19,4.9,99.87,2
2018,7,23,12,902.8,35.13,42.88,4.47,99.75,2
2018,7,23,13,809.15,35.43,41.88,4.08,99.65,1.7
2018,7,23,14,654.75,35.27,42.19,3.91,99.58,1.4
2018,7,23,15,453.98,34.98,42.88,3.78,99.56,0.9
2018,7,23,16,239.75,34.37,44.75,3.32,99.59,0.5
2018,7,24,8,571.25,30.72,57.31,5.81,100.2,1.1
2018,7,24,9,752.38,32.46,51.19,5.37,100.18,1.5
2018,7,24,10,877.45,33.9,46.94,4.77,100.12,1.8
2018,7,24,11,923.38,35.01,43.69,4.37,100.02,2
2018,7,24,12,907.83,35.65,41.62,4.02,99.91,2
2018,7,24,13,819.73,36.05,40.25,3.64,99.82,1.7
2018,7,24,14,663.95,36.16,39.5,3.07,99.76,1.4
2018,7,24,15,462.35,35.9,40,2.55,99.74,0.9
2018,7,24,16,243.88,35.02,43.44,2.41,99.76,0.5
2018,7,25,8,572.08,29.64,60.94,5.06,100.21,1.1
2018,7,25,9,752.83,30.87,55.19,4.96,100.2,1.5
2018,7,25,10,879.35,32.13,50.75,4.54,100.15,1.8
2018,7,25,11,949.95,33.41,46.81,4.32,100.05,2
2018,7,25,12,936.8,34.5,43.56,4.26,99.94,2
2018,7,25,13,850.6,35.45,40.81,4.09,99.83,1.8
2018,7,25,14,700.92,36.16,38.69,3.81,99.75,1.5
2018,7,25,15,499.88,36.33,38.06,3.53,99.71,1
2018,7,25,16,273.02,35.62,40.06,3.12,99.72,0.5
2018,7,26,8,550.12,30.15,61.31,4.38,100.32,1.1
2018,7,26,9,730.08,32.03,53.62,4.18,100.29,1.5
2018,7,26,10,855.2,33.78,47.56,3.97,100.2,1.8
2018,7,26,11,883.15,35.29,42.75,3.68,100.07,1.9
2018,7,26,12,869,36.44,38.88,3.19,99.91,1.9
2018,7,26,13,780.73,37.02,36.69,2.8,99.8,1.7
2018,7,26,14,627.55,36.45,38.19,2.71,99.73,1.3
2018,7,26,15,431.23,35.5,41.44,3.34,99.73,0.9
2018,7,26,16,222.6,34.24,46.62,4.09,99.78,0.4
2018,7,27,8,515,30.63,56.38,5.93,100.19,1
2018,7,27,9,698.3,32.36,50.88,5.63,100.2,1.4
2018,7,27,10,827.25,33.9,46.75,5.02,100.14,1.7
2018,7,27,11,887.85,35.12,43.5,4.47,100.04,1.9
2018,7,27,12,871.02,35.93,41,3.89,99.92,1.9
2018,7,27,13,785.17,36.33,39.06,3.31,99.81,1.7
2018,7,27,14,635.77,36.35,38.12,2.72,99.75,1.3
2018,7,27,15,440.17,35.71,40.06,2.02,99.74,0.9
2018,7,27,16,229.35,34.58,44.56,1.8,99.79,0.5
2018,7,28,8,484.42,30.79,54.94,5.18,100.2,1
2018,7,28,9,665.83,32.25,49.81,4.67,100.17,1.3
2018,7,28,10,793.15,33.65,45.81,4.01,100.09,1.6
2018,7,28,11,868.23,34.94,42.06,3.41,99.98,1.8
2018,7,28,12,856.98,36.01,38.38,2.72,99.84,1.9
2018,7,28,13,768.4,36.41,36.38,1.95,99.73,1.6
2018,7,28,14,611.45,36.04,37.44,1.37,99.66,1.3
2018,7,28,15,425.9,35.23,40.62,1.51,99.66,0.9
2018,7,28,16,218.77,34.17,45.38,2.19,99.7,0.4
2018,7,29,8,487.12,31.12,56.75,5.69,100.05,1
2018,7,29,9,664.2,32.51,51.44,5.43,100.03,1.3
2018,7,29,10,786.4,33.68,47.44,4.99,99.97,1.6
2018,7,29,11,860.67,34.57,44.25,4.5,99.88,1.8
2018,7,29,12,841.95,35.15,42.06,4.09,99.77,1.8
2018,7,29,13,748.25,35.51,40.44,3.8,99.67,1.6
2018,7,29,14,591.23,35.61,39.56,3.4,99.59,1.2
2018,7,29,15,392.7,35.4,40.06,2.97,99.56,0.8
2018,7,29,16,202.15,34.67,43.19,2.52,99.58,0.4
2018,7,30,8,462.1,30.41,59.75,3.97,100.08,0.9
2018,7,30,9,634.45,31.59,54.56,3.19,100.07,1.3
2018,7,30,10,765.55,32.71,50.69,2.09,100.02,1.6
2018,7,30,11,825.92,33.74,45.62,1.23,99.93,1.7
2018,7,30,12,813.7,34.24,44.38,1.73,99.81,1.8
2018,7,30,13,721.65,34.09,45.62,2.78,99.71,1.5
2018,7,30,14,558.55,33.81,46.75,3.41,99.66,1.2
2018,7,30,15,364.55,33.42,48.38,3.59,99.65,0.7
2018,7,30,16,184.52,32.74,51.69,3.81,99.68,0.4
2018,7,31,8,496.65,30.06,60.06,5.58,100.18,1
2018,7,31,9,679.67,31.48,54.81,5.48,100.15,1.4
2018,7,31,10,808.3,32.76,51.19,5.08,100.09,1.7
2018,7,31,11,863.58,33.79,48.12,4.91,99.99,1.8
2018,7,31,12,850.75,34.53,45.69,5.01,99.88,1.8
2018,7,31,13,764.12,34.82,44.56,5.18,99.78,1.6
2018,7,31,14,613.9,34.7,44.69,5.26,99.73,1.3
2018,7,31,15,419.08,34.23,46.06,5.2,99.73,0.8
2018,7,31,16,213.52,33.49,49.19,4.47,99.77,0.4
2018,8,1,8,519.75,30.54,56.62,6.65,100.21,1
2018,8,1,9,706.05,32.51,49.75,5.98,100.18,1.4
2018,8,1,10,834.27,34.01,46,5.15,100.12,1.7
2018,8,1,11,903.17,35.16,43,4.81,100.03,1.9
2018,8,1,12,891.38,35.99,40.81,4.68,99.91,1.9
2018,8,1,13,806.25,36.43,39.44,4.75,99.8,1.7
2018,8,1,14,654.25,36.15,39.75,4.85,99.74,1.4
2018,8,1,15,453.1,35.74,40.38,4.83,99.73,0.9
2018,8,1,16,234.17,35.08,42,4.46,99.76,0.5
2018,8,2,8,458.2,30.46,56,5.53,100.32,0.9
2018,8,2,9,637.92,32.27,49.25,5.05,100.3,1.3
2018,8,2,10,768.67,33.68,45.62,4.43,100.23,1.6
2018,8,2,11,903.8,34.8,42.75,4.02,100.13,1.9
2018,8,2,12,888,35.58,40.62,3.76,100.01,1.9
2018,8,2,13,798.02,35.85,39.44,3.4,99.92,1.7
2018,8,2,14,647,35.83,39.5,3.08,99.88,1.3
2018,8,2,15,446.83,35.48,40.88,2.71,99.88,0.9
2018,8,2,16,231.2,34.65,44.81,2.3,99.92,0.5
2018,8,3,8,516.05,28.97,60.75,5.75,100.35,1
2018,8,3,9,700.12,30.75,52.81,5.89,100.35,1.4
2018,8,3,10,828.92,32.38,48.19,5.28,100.28,1.7
2018,8,3,11,879.48,33.59,46,4.41,100.19,1.9
2018,8,3,12,869.42,34.54,43.44,3.59,100.07,1.9
2018,8,3,13,784.92,35.22,40.69,2.74,99.96,1.7
2018,8,3,14,633.35,35.48,39.75,1.84,99.88,1.3
2018,8,3,15,431.48,35.08,42.19,0.86,99.85,0.9
2018,8,3,16,222.17,34.02,48.25,0.75,99.89,0.4
2018,8,4,8,540.52,29.51,59.75,5.06,100.29,1.1
2018,8,4,9,719.55,31.32,52.31,5.11,100.27,1.5
2018,8,4,10,848.25,32.8,48.75,4.38,100.21,1.8
2018,8,4,11,867.6,33.92,46.25,3.57,100.12,1.8
2018,8,4,12,853.92,34.92,42.38,2.93,100.03,1.8
2018,8,4,13,764.65,35.44,40.44,2.38,99.93,1.6
2018,8,4,14,609.5,35.32,40.75,1.89,99.86,1.3
2018,8,4,15,416.65,34.87,42.62,1.56,99.85,0.8
2018,8,4,16,211.77,33.71,49.31,0.91,99.88,0.4
2018,8,5,8,468.4,27.37,73.56,5.15,100.3,0.9
2018,8,5,9,650.08,28.12,69.06,5.28,100.3,1.3
2018,8,5,10,782.17,29.08,64,4.65,100.26,1.6
2018,8,5,11,874.6,30.55,57.25,3.63,100.17,1.8
2018,8,5,12,858.73,32.19,50.38,2.82,100.05,1.9
2018,8,5,13,769.1,33.04,47.88,2.3,99.94,1.6
2018,8,5,14,617.42,33.09,48.94,2,99.87,1.3
2018,8,5,15,421.17,32.94,51.12,1.51,99.84,0.9
2018,8,5,16,213.52,32.48,53.62,1.5,99.85,0.4
2018,8,6,8,545.08,29.87,57.69,7.64,100.12,1.1
2018,8,6,9,737.02,31.76,50.5,7.58,100.12,1.5
2018,8,6,10,868,33.55,45.69,7.21,100.05,1.8
2018,8,6,11,876,34.82,43.12,6.85,99.94,1.9
2018,8,6,12,866.58,35.54,41.56,6.63,99.8,1.9
2018,8,6,13,782.77,35.61,41.38,6.38,99.7,1.7
2018,8,6,14,635.65,35.4,41.88,6.15,99.65,1.3
2018,8,6,15,441.12,34.9,43,5.97,99.66,0.9
2018,8,6,16,229.05,34.19,45.44,5.34,99.7,0.5
2018,8,7,8,544.98,29.27,59.69,6.79,100.04,1.1
2018,8,7,9,731.88,30.88,53.38,7,100.01,1.5
2018,8,7,10,860.77,32.52,48.06,7.07,99.95,1.8
2018,8,7,11,920.95,33.89,44.38,7.15,99.83,1.9
2018,8,7,12,906.08,34.8,42,7.37,99.7,2
2018,8,7,13,818.7,35.24,40.75,7.6,99.59,1.7
2018,8,7,14,665.17,35.23,40.62,7.58,99.53,1.4
2018,8,7,15,461.4,34.74,41.81,7.22,99.52,0.9
2018,8,7,16,238.05,33.98,44.31,6.37,99.57,0.5
2018,8,8,8,556.98,29.68,60.75,7.33,100.02,1.1
2018,8,8,9,741.92,31.4,53.75,7.16,99.99,1.5
2018,8,8,10,869.17,32.87,49,6.35,99.91,1.8
2018,8,8,11,943.08,34.08,45.69,5.67,99.81,2
2018,8,8,12,927.92,35.19,42.69,5.4,99.7,2
2018,8,8,13,837.42,35.33,42.25,5.31,99.62,1.8
2018,8,8,14,681.08,35.13,42.94,5.17,99.57,1.4
2018,8,8,15,477.52,34.66,44.31,4.87,99.57,1
2018,8,8,16,250.55,33.88,46.75,4.25,99.61,0.5
2018,8,9,8,535.67,28.62,67.62,5.37,100.25,1.1
2018,8,9,9,720.58,29.96,60.06,5.6,100.25,1.5
2018,8,9,10,849.6,31.18,54.75,5.63,100.18,1.8
2018,8,9,11,936.7,32.42,50.94,5.42,100.07,2
2018,8,9,12,921.95,33.8,47.12,5.28,99.95,2
2018,8,9,13,833.8,34.56,44.81,5.24,99.85,1.8
2018,8,9,14,679.55,34.73,44.06,4.9,99.79,1.4
2018,8,9,15,476.08,34.56,44.31,4.28,99.77,1
2018,8,9,16,250.75,33.86,48.12,3.06,99.81,0.5
2018,8,10,8,550.92,28.67,64.88,5.21,100.36,1.1
2018,8,10,9,736.15,30.49,56.75,5.28,100.37,1.5
2018,8,10,10,865.45,31.88,52.06,4.96,100.33,1.8
2018,8,10,11,925.27,32.42,50.31,4.66,100.24,2
2018,8,10,12,908.55,32.5,49.88,4.7,100.13,2
2018,8,10,13,816.88,32.73,49.31,4.77,100.04,1.7
2018,8,10,14,660.5,33.15,48.38,4.75,99.98,1.4
2018,8,10,15,456.45,33.02,49,4.88,99.96,0.9
2018,8,10,16,234.7,32.24,52.25,4.57,100,0.5
2018,8,11,8,569.77,27.62,70.31,4.67,100.26,1.1
2018,8,11,9,755.08,28.53,65.44,5,100.27,1.5
2018,8,11,10,882.52,29.43,61.25,5.51,100.19,1.8
2018,8,11,11,940.7,30.35,57.19,5.95,100.06,2
2018,8,11,12,923.8,31.29,53.81,5.61,99.93,2
2018,8,11,13,834.02,31.96,52.25,4.94,99.84,1.8
2018,8,11,14,678.1,32.26,51.44,4.88,99.79,1.4
2018,8,11,15,471.3,32.15,51.88,4.87,99.76,1
2018,8,11,16,243.65,31.66,54.94,4.41,99.79,0.5
2018,8,12,8,542.25,27.58,70.69,6.31,100.13,1.1
2018,8,12,9,724.58,28.67,64.88,7.08,100.11,1.5
2018,8,12,10,850.83,30.06,59,7.5,100.02,1.8
2018,8,12,11,904.58,31.72,53.06,7.57,99.88,1.9
2018,8,12,12,877.52,33.13,48.62,7.32,99.73,1.9
2018,8,12,13,781.5,33.97,46,6.85,99.61,1.7
2018,8,12,14,621.9,34.07,45.38,6.51,99.57,1.3
2018,8,12,15,419.38,33.4,47.25,6.34,99.59,0.8
2018,8,12,16,208.73,32.01,52.88,5.48,99.67,0.4
2018,8,13,8,550.98,30.48,51.81,8.84,100.04,1.1
2018,8,13,9,730.4,32.38,47,8.77,100.01,1.5
2018,8,13,10,845.55,33.91,44.25,8.08,99.94,1.8
2018,8,13,11,924.35,34.56,43.38,7.53,99.86,2
2018,8,13,12,899.3,34.84,43,7.34,99.79,1.9
2018,8,13,13,802.67,34.82,43.44,7.08,99.72,1.7
2018,8,13,14,640.08,34.68,43.75,6.61,99.68,1.3
2018,8,13,15,436.38,34.11,44.94,6.14,99.69,0.9
2018,8,13,16,219.83,33.15,48.31,5.29,99.74,0.4
2018,8,14,8,573.1,28.39,62,6.59,100.07,1.1
2018,8,14,9,761.77,29.86,56.75,6.72,100.03,1.5
2018,8,14,10,891.48,31.44,51.88,6.38,99.93,1.8
2018,8,14,11,948.42,32.59,49.94,5.67,99.78,2
2018,8,14,12,929.1,33.18,49.38,5.25,99.65,2
2018,8,14,13,834.92,33.11,50.81,4.69,99.55,1.8
2018,8,14,14,673.42,32.56,54.88,3.86,99.52,1.4
2018,8,14,15,458.17,31.73,61.19,2.93,99.52,0.9
2018,8,14,16,232,30.81,66.88,2.51,99.58,0.5
2018,8,15,8,490.33,28.08,77.56,6.4,99.93,1
2018,8,15,9,672.27,29.04,72,6.9,99.94,1.4
2018,8,15,10,797.35,29.63,68.56,6.9,99.9,1.7
2018,8,15,11,823.73,29.95,66.81,6.61,99.82,1.7
2018,8,15,12,797.9,30.37,64.94,6.28,99.71,1.7
2018,8,15,13,693.95,30.56,64.31,5.79,99.61,1.5
2018,8,15,14,528.48,30.33,65.62,5.19,99.57,1.1
2018,8,15,15,337.7,29.8,68.62,4.56,99.55,0.7
2018,8,15,16,164.27,29.05,73.81,3.71,99.58,0.3
2018,8,16,8,508.67,29.23,68.81,7.58,99.89,1
2018,8,16,9,701.2,31.05,58.19,7.88,99.86,1.4
2018,8,16,10,837.2,32.63,51.81,7.38,99.8,1.7
2018,8,16,11,926.33,33.63,48.88,6.55,99.69,2
2018,8,16,12,911.9,34.41,46.94,6.1,99.58,2
2018,8,16,13,820.15,34.96,45.69,5.92,99.47,1.7
2018,8,16,14,659.33,34.79,46.38,5.97,99.43,1.4
2018,8,16,15,448,34.18,48.44,6,99.44,0.9
2018,8,16,16,220.62,32.93,53.94,5.08,99.51,0.4
2018,8,17,8,492.58,29.64,64.25,5.49,99.95,1
2018,8,17,9,677.25,31.49,56.56,5.98,99.89,1.4
2018,8,17,10,805.67,33.04,51.38,5.8,99.78,1.7
2018,8,17,11,908.6,34.25,47.44,5.61,99.65,1.9
2018,8,17,12,887.75,35.06,44.62,5.51,99.49,1.9
2018,8,17,13,788.3,35.47,43.19,5.32,99.38,1.7
2018,8,17,14,623,35.48,42.94,4.68,99.32,1.3
2018,8,17,15,415.58,35.37,43.38,3.87,99.33,0.8
2018,8,17,16,208.55,34.43,48.19,2.64,99.38,0.4
2018,8,18,8,506.62,29.9,59.75,6.53,99.98,1
2018,8,18,9,700.5,31.72,52.38,6.88,99.93,1.4
2018,8,18,10,832.38,33.23,47.62,6.56,99.82,1.7
2018,8,18,11,902.23,34.13,45.12,6.09,99.69,1.9
2018,8,18,12,881.02,34.74,43.44,5.71,99.55,1.9
2018,8,18,13,787.05,35.05,42.62,5.43,99.45,1.7
2018,8,18,14,631.33,34.95,43.44,5.12,99.39,1.3
2018,8,18,15,431.73,34.48,46.25,4.57,99.39,0.9
2018,8,18,16,217.05,33.4,52.31,3.59,99.43,0.4
2018,8,19,8,522.85,29.4,62.25,6.28,99.95,1
2018,8,19,9,711.58,31.05,56.12,6.6,99.93,1.4
2018,8,19,10,843.4,32.52,51.44,6.69,99.85,1.7
2018,8,19,11,903.1,33.74,47.56,6.75,99.72,1.9
2018,8,19,12,883.9,34.46,45.38,6.61,99.58,1.9
2018,8,19,13,788.73,34.83,44.19,6.33,99.47,1.7
2018,8,19,14,627.48,34.83,44.06,5.93,99.42,1.3
2018,8,19,15,420.05,34.46,45.19,5.51,99.42,0.9
2018,8,19,16,203.42,33.61,49.12,4.38,99.46,0.4
2018,8,20,8,550.2,29.69,58.75,6.51,100.12,1.1
2018,8,20,9,741.27,31.65,52.44,7.12,100.09,1.5
2018,8,20,10,873.9,33.45,47.69,7.26,99.99,1.8
2018,8,20,11,876.7,34.72,44.56,7.16,99.83,1.9
2018,8,20,12,871.52,35.43,42.62,7.02,99.69,1.9
2018,8,20,13,789.4,35.89,41.25,6.85,99.57,1.7
2018,8,20,14,641.23,35.98,40.69,6.57,99.5,1.3
2018,8,20,15,444.3,35.78,41,6.06,99.48,0.9
2018,8,20,16,226.92,35.01,44,4.95,99.51,0.4
2018,8,21,8,556.3,31.06,53.62,6.75,100.17,1.1
2018,8,21,9,747.67,33.13,47.25,6.44,100.14,1.5
2018,8,21,10,877.15,34.77,43.31,5.7,100.05,1.8
2018,8,21,11,989.85,36.1,40.19,5.09,99.92,2.1
2018,8,21,12,967.3,37.03,37.81,4.79,99.76,2.1
2018,8,21,13,869.73,37.54,36.31,4.57,99.61,1.8
2018,8,21,14,707.12,37.07,37.06,4.21,99.55,1.5
2018,8,21,15,493.38,36.3,39.06,3.57,99.55,1
2018,8,21,16,253.8,34.6,47.38,2.63,99.6,0.5
2018,8,22,8,594.38,29.73,56.94,5.41,100.25,1.2
2018,8,22,9,783.67,31.82,49.62,5.34,100.23,1.6
2018,8,22,10,912.75,33.44,46,4.74,100.15,1.9
2018,8,22,11,961.2,34.7,42.69,4.16,100.03,2
2018,8,22,12,943.35,35.65,39.56,3.53,99.89,2
2018,8,22,13,849.98,35.98,37.44,2.92,99.77,1.8
2018,8,22,14,691.77,35.5,38.75,2.4,99.72,1.4
2018,8,22,15,483.3,34.72,42.81,1.94,99.71,1
2018,8,22,16,250.08,33.51,50.31,1.59,99.74,0.5
2018,8,23,8,584.17,29.81,59.31,6.11,100.3,1.2
2018,8,23,9,772.77,31.43,51.75,6.23,100.28,1.6
2018,8,23,10,904.42,33.03,47.38,5.71,100.21,1.9
2018,8,23,11,974.92,34.56,43.81,5.38,100.08,2.1
2018,8,23,12,953.9,35.72,41.06,5.26,99.92,2.1
2018,8,23,13,859.42,36.39,39.44,4.95,99.78,1.8
2018,8,23,14,699.12,36.42,39.12,4.27,99.7,1.4
2018,8,23,15,487.9,36.03,39.62,3.29,99.68,1
2018,8,23,16,251.77,35.01,45.06,1.76,99.71,0.5
2018,8,24,8,599.5,29.26,60.94,5.05,100.28,1.2
2018,8,24,9,786.4,30.49,55.44,4.86,100.3,1.6
2018,8,24,10,912.9,31.7,51.19,4.75,100.24,1.9
2018,8,24,11,966.35,32.81,48.5,4.5,100.12,2
2018,8,24,12,942.2,33.83,45.88,4.18,100,2
2018,8,24,13,845.25,34.59,43.56,3.87,99.88,1.8
2018,8,24,14,682.83,34.8,43.31,3.54,99.81,1.4
2018,8,24,15,470.48,34.65,44.12,3.11,99.77,1
2018,8,24,16,236.12,33.96,48.31,2.1,99.79,0.5
2018,8,25,8,584.85,30.58,56.75,4.82,100.2,1.2
2018,8,25,9,773.05,32.01,51.69,4.29,100.2,1.6
2018,8,25,10,900.8,32.87,50.38,3.57,100.16,1.9
2018,8,25,11,876.2,33.35,49,3.28,100.07,1.9
2018,8,25,12,855.85,33.39,48.94,3.25,99.98,1.8
2018,8,25,13,759.52,33.16,49.81,3.43,99.89,1.6
2018,8,25,14,597.92,32.82,50.81,3.15,99.85,1.2
2018,8,25,15,393.25,32.34,52.56,2.62,99.86,0.8
2018,8,25,16,183.9,31.62,57.69,1.84,99.9,0.4
2018,8,26,8,588.75,29.17,63,4.48,100.22,1.2
2018,8,26,9,777.48,30.76,55,4.57,100.19,1.6
2018,8,26,10,906.95,32.15,49.75,4.07,100.1,1.9
2018,8,26,11,964.15,33.05,48.12,3.33,99.97,2
2018,8,26,12,943.35,33.81,45.31,2.77,99.83,2
2018,8,26,13,846.08,34.59,41.44,2.21,99.71,1.8
2018,8,26,14,681.92,34.79,40.38,2.06,99.63,1.4
2018,8,26,15,467.33,34.44,41.38,1.98,99.62,0.9
2018,8,26,16,231.48,33.4,47.62,1.2,99.66,0.5
2018,8,27,8,598.27,29.23,60.94,5.01,100.22,1.2
2018,8,27,9,785.9,30.74,54.31,4.98,100.21,1.6
2018,8,27,10,912.75,32.08,49.62,4.44,100.13,1.9
2018,8,27,11,930.23,33.08,48.06,3.67,100.01,2
2018,8,27,12,909.9,33.82,46.12,3.15,99.88,2
2018,8,27,13,814.8,34.38,43.06,2.56,99.76,1.7
2018,8,27,14,653.3,34.62,41.44,2.06,99.68,1.4
2018,8,27,15,443.23,34.14,44.56,1.75,99.66,0.9
2018,8,27,16,216,33.15,51.19,1.67,99.69,0.4
2018,8,28,8,593.5,29.01,62.81,5.05,100.19,1.2
2018,8,28,9,782,31.25,52.88,4.85,100.17,1.6
2018,8,28,10,910.1,33.09,47.44,3.89,100.11,1.9
2018,8,28,11,963.92,34.32,44.81,3.02,100.02,2
2018,8,28,12,937.02,35.26,41.56,2.54,99.9,2
2018,8,28,13,838.38,35.62,40.56,2.5,99.79,1.8
2018,8,28,14,673.6,35.54,40.88,2.58,99.71,1.4
2018,8,28,15,459.08,34.79,43.19,2.66,99.67,0.9
2018,8,28,16,224.45,33.46,49.5,3.07,99.71,0.4
2018,8,29,8,610.15,28.38,66.69,4.66,100.34,1.2
2018,8,29,9,796.62,30.33,57.88,5.2,100.3,1.6
2018,8,29,10,920.12,32.17,51.75,4.69,100.22,1.9
2018,8,29,11,958.2,33.55,49.12,3.6,100.1,2
2018,8,29,12,931.48,34.54,45.88,2.86,99.96,2
2018,8,29,13,826.98,35.22,43.06,2.32,99.85,1.7
2018,8,29,14,659.42,35.19,43.12,1.97,99.79,1.4
2018,8,29,15,442,34.47,45.69,1.98,99.77,0.9
2018,8,29,16,213.55,33.35,51.06,2.55,99.81,0.4
2018,8,30,8,586.98,30.21,58.62,5.79,100.23,1.2
2018,8,30,9,776.25,32.06,51.06,5.42,100.2,1.6
2018,8,30,10,904.27,33.27,48,4.4,100.12,1.9
2018,8,30,11,980.5,34.19,45.5,3.55,100,2.1
2018,8,30,12,956.38,34.89,42.81,2.7,99.86,2.1
2018,8,30,13,858.27,35.56,39.5,1.87,99.73,1.8
2018,8,30,14,693.88,35.62,39,1.01,99.66,1.4
2018,8,30,15,476.6,34.99,42.38,0.35,99.65,1
2018,8,30,16,235.12,33.82,49.62,1.36,99.7,0.5
2018,8,31,8,601.5,27.55,77.25,4.69,100.27,1.2
2018,8,31,9,788.42,28.2,71.44,5.15,100.27,1.6
2018,8,31,10,914.4,28.73,68,5.09,100.23,1.9
2018,8,31,11,932.52,29.18,65.75,4.69,100.17,2
2018,8,31,12,912.45,29.85,63,4,100.07,2
2018,8,31,13,816.23,30.21,61.06,2.88,99.98,1.7
2018,8,31,14,653.12,30.22,60.44,1.46,99.93,1.4
2018,8,31,15,439.65,29.98,61.19,0.09,99.93,0.9
2018,8,31,16,210.17,29.42,65,1.28,99.97,0.4
2018,9,1,8,596.48,27.76,74.81,4.59,100.38,1.2
2018,9,1,9,784.88,29.1,67.5,4.54,100.4,1.6
2018,9,1,10,911.98,30.55,60.75,4.06,100.37,1.9
2018,9,1,11,924.4,31.83,55.62,3.29,100.3,2
2018,9,1,12,899.9,32.45,53.56,2.79,100.2,1.9
2018,9,1,13,799.33,32.47,53.19,3.18,100.1,1.7
2018,9,1,14,632.4,31.75,55.88,4.04,100.06,1.3
2018,9,1,15,418.62,30.71,61.19,4.78,100.07,0.8
2018,9,1,16,195.6,29.53,68.81,4.87,100.1,0.4
2018,9,2,8,555.48,29.11,64.25,3.9,100.46,1.1
2018,9,2,9,746.08,30.42,58,3.59,100.44,1.5
2018,9,2,10,875.67,31.57,54.19,2.67,100.37,1.8
2018,9,2,11,953.67,32.55,52.81,1.79,100.25,2
2018,9,2,12,925.7,33.58,48.12,1.33,100.12,2
2018,9,2,13,818.02,34.18,45.31,1,100,1.7
2018,9,2,14,644.7,34.31,44.75,0.78,99.94,1.3
2018,9,2,15,420.95,33.75,46.88,1.3,99.93,0.9
2018,9,2,16,190.77,32.79,51.75,2.2,99.96,0.4
2018,9,3,8,597.73,29.63,60.94,4.63,100.45,1.2
2018,9,3,9,788.15,31.08,55,4.29,100.43,1.6
2018,9,3,10,916.67,32.22,52.25,3.3,100.37,1.9
2018,9,3,11,972,33.05,50.06,2.34,100.25,2.1
2018,9,3,12,948.7,33.73,46.5,1.41,100.11,2
2018,9,3,13,849.4,34.23,43,0.68,100,1.8
2018,9,3,14,682.92,34.23,42.62,0.8,99.93,1.4
2018,9,3,15,466.05,33.62,45.62,1.5,99.9,0.9
2018,9,3,16,226.85,32.73,50.12,2.37,99.92,0.4
2018,9,4,8,615.55,30.19,58.25,3.54,100.48,1.2
2018,9,4,9,803.88,31.65,53.56,2.93,100.43,1.6
2018,9,4,10,930.08,32.67,51.88,2.19,100.37,1.9
2018,9,4,11,971.85,33.48,48.56,1.59,100.27,2.1
2018,9,4,12,947.62,33.83,46.75,1.17,100.15,2
2018,9,4,13,847.15,33.74,47.38,1.36,100.06,1.8
2018,9,4,14,678.3,33.4,48.5,2.25,100,1.4
2018,9,4,15,459.3,32.65,51.12,3.07,99.98,0.9
2018,9,4,16,221.65,31.39,56.88,3.9,100.01,0.4
2018,9,5,8,603.45,29.15,64.06,4.69,100.38,1.2
2018,9,5,9,795.88,30.86,55.56,4.78,100.37,1.6
2018,9,5,10,925.48,32.4,50.69,3.98,100.31,1.9
2018,9,5,11,947.73,33.4,48.19,2.96,100.22,2
2018,9,5,12,923.33,34.15,45,1.93,100.1,2
2018,9,5,13,819.3,34.58,42.5,0.82,99.99,1.7
2018,9,5,14,640.23,34.17,43.88,0.82,99.93,1.3
2018,9,5,15,409.67,33.54,46.69,1.66,99.89,0.8
2018,9,5,16,186.58,32.59,51.56,2.39,99.91,0.4
2018,9,6,8,601.1,29.63,59,3.35,100.28,1.2
2018,9,6,9,792.6,31.3,51.88,3.3,100.25,1.6
2018,9,6,10,921.7,32.65,48.81,2.68,100.17,1.9
2018,9,6,11,975,33.98,43.88,2.36,100.03,2.1
2018,9,6,12,947.7,35.08,39.38,2.51,99.88,2
2018,9,6,13,843.5,35.72,37.62,2.81,99.75,1.8
2018,9,6,14,671.33,35.84,37.44,2.87,99.67,1.4
2018,9,6,15,448.77,35.43,38.19,2.69,99.67,0.9
