YEAR,MO,DY,HR,Irradiance,Temperature,Pressure,Relative Humidity,Wind Speed,Column E X 50,SOLAR(KWhr),WIND(KWhr),S+W(KWhr)
2021,1,24,22,0,22.4,100.86,80.25,2.69,0,0,0.538,0.538
2021,1,24,23,0,22.29,100.82,79.81,2.49,0,0,0.498,0.498
2021,1,25,0,0,22.01,100.73,80.62,2.56,0,0,0.512,0.512
2021,1,25,1,0,21.64,100.66,81.88,2.75,0,0,0.55,0.55
2021,1,25,2,0,21.44,100.63,82.31,2.76,0,0,0.552,0.552
2021,1,25,3,0,21.52,100.66,81.44,2.59,0,0,0.518,0.518
2021,1,25,4,0,21.93,100.72,78.94,2.19,0,0,0.438,0.438
2021,1,25,5,0,22.29,100.79,76.75,1.6,0,0,0.32,0.32
2021,1,25,6,37.8,22.83,100.89,77,1.01,1890,2.835,0.202,3.037
2021,1,25,7,222.44,24.23,100.98,71.56,0.85,11122,16.683,0.17,16.853
2021,1,25,8,471.09,25.69,101.03,65.44,1.21,23554.5,35.33175,0.242,35.57375
2021,1,25,9,664.11,26.69,101.03,62.62,1.47,33205.5,49.80825,0.294,50.10225
2021,1,25,10,802.37,27.4,100.96,60.62,1.79,40118.5,60.17775,0.358,60.53575
2021,1,25,11,855.69,27.94,100.87,59.38,2.17,42784.5,64.17675,0.434,64.61075
2021,1,25,12,850.26,28.25,100.76,58.88,2.43,42513,63.7695,0.486,64.2555
2021,1,25,13,745.19,28.34,100.66,58.56,2.55,37259.5,55.88925,0.51,56.39925
2021,1,25,14,632.12,28.17,100.6,58.81,2.71,31606,47.409,0.542,47.951
2021,1,25,15,429.66,27.69,100.62,60.38,2.81,21483,32.2245,0.562,32.7865
2021,1,25,16,194.04,26.62,100.65,66.5,2.61,9702,14.553,0.522,15.075
2021,1,25,17,22.46,24.76,100.7,76.44,2.42,1123,1.6845,0.484,2.1685
2021,1,25,18,0,24.01,100.78,77.5,2.56,0,0,0.512,0.512
2021,1,25,19,0,23.57,100.86,78.25,2.61,0,0,0.522,0.522
2021,1,25,20,0,23.28,100.9,78.06,2.5,0,0,0.5,0.5
2021,1,25,21,0,23.11,100.89,77.5,2.32,0,0,0.464,0.464
2021,1,25,22,0,22.96,100.84,77.12,2.16,0,0,0.432,0.432
2021,1,25,23,0,22.86,100.79,76.88,2.01,0,0,0.402,0.402
2021,1,26,0,0,22.73,100.72,77.12,1.83,0,0,0.366,0.366
2021,1,26,1,0,22.51,100.66,77.69,1.63,0,0,0.326,0.326
2021,1,26,2,0,22.14,100.62,79.19,1.66,0,0,0.332,0.332
2021,1,26,3,0,21.68,100.64,81.44,1.81,0,0,0.362,0.362
2021,1,26,4,0,21.33,100.69,82.94,1.87,0,0,0.374,0.374
2021,1,26,5,0,21.05,100.76,83.94,1.85,0,0,0.37,0.37
2021,1,26,6,43.12,21.52,100.86,84.5,1.79,2156,3.234,0.358,3.592
2021,1,26,7,257.62,23.38,100.94,77.06,2.2,12881,19.3215,0.44,19.7615
2021,1,26,8,491.04,25.05,101,70.94,2.66,24552,36.828,0.532,37.36
2021,1,26,9,688.55,26.43,100.98,64.06,3.25,34427.5,51.64125,0.65,52.29125
2021,1,26,10,769.08,27.17,100.91,60.06,3.46,38454,57.681,0.692,58.373
2021,1,26,11,852.7,27.71,100.81,57.44,3.66,42635,63.9525,0.732,64.6845
2021,1,26,12,861.59,27.98,100.7,55.81,3.79,43079.5,64.61925,0.758,65.37725
2021,1,26,13,790.3,27.98,100.6,55.44,3.87,39515,59.2725,0.774,60.0465
2021,1,26,14,637.27,27.78,100.53,56.19,3.82,31863.5,47.79525,0.764,48.55925
2021,1,26,15,432.12,27.25,100.52,58.44,3.64,21606,32.409,0.728,33.137
2021,1,26,16,201.2,26.01,100.55,67.44,3.1,10060,15.09,0.62,15.71
2021,1,26,17,23.12,23.88,100.6,77.25,2.84,1156,1.734,0.568,2.302
2021,1,26,18,0,23.17,100.68,78.25,2.87,0,0,0.574,0.574
2021,1,26,19,0,22.84,100.77,78.81,2.79,0,0,0.558,0.558
2021,1,26,20,0,22.6,100.83,79.06,2.69,0,0,0.538,0.538
2021,1,26,21,0,22.44,100.83,79,2.56,0,0,0.512,0.512
2021,1,26,22,0,22.36,100.8,78.62,2.41,0,0,0.482,0.482
2021,1,26,23,0,22.3,100.76,78.38,2.23,0,0,0.446,0.446
2021,1,27,0,0,22.27,100.71,78.12,1.98,0,0,0.396,0.396
2021,1,27,1,0,22.3,100.65,77.62,1.64,0,0,0.328,0.328
2021,1,27,2,0,22.37,100.62,76.81,1.22,0,0,0.244,0.244
2021,1,27,3,0,22.22,100.64,76.75,0.8,0,0,0.16,0.16
2021,1,27,4,0,21.9,100.7,78.25,0.58,0,0,0.116,0.116
2021,1,27,5,0,21.43,100.78,80.25,0.57,0,0,0.114,0.114
2021,1,27,6,35.62,21.5,100.85,82.81,0.84,1781,2.6715,0.168,2.8395
2021,1,27,7,220.89,23.06,100.92,77.62,1.45,11044.5,16.56675,0.29,16.85675
2021,1,27,8,442.65,24.71,100.97,72.12,1.6,22132.5,33.19875,0.32,33.51875
2021,1,27,9,665.13,26.07,100.96,66.88,2.25,33256.5,49.88475,0.45,50.33475
2021,1,27,10,744.4,26.85,100.9,64.44,2.54,37220,55.83,0.508,56.338
2021,1,27,11,723.89,27.35,100.81,63.19,2.87,36194.5,54.29175,0.574,54.86575
2021,1,27,12,667.8,27.6,100.72,62.75,3.15,33390,50.085,0.63,50.715
2021,1,27,13,645.29,27.58,100.63,63.06,3.31,32264.5,48.39675,0.662,49.05875
2021,1,27,14,543.05,27.33,100.59,64.06,3.41,27152.5,40.72875,0.682,41.41075
2021,1,27,15,352.98,26.86,100.59,66.31,3.33,17649,26.4735,0.666,27.1395
2021,1,27,16,161.49,25.9,100.63,72.38,2.92,8074.5,12.11175,0.584,12.69575
2021,1,27,17,20.8,24.12,100.69,82.12,2.57,1040,1.56,0.514,2.074
2021,1,27,18,0,23.44,100.77,83.5,2.69,0,0,0.538,0.538
2021,1,27,19,0,23.08,100.86,84.5,2.77,0,0,0.554,0.554
2021,1,27,20,0,22.83,100.91,85.31,2.83,0,0,0.566,0.566
2021,1,27,21,0,22.65,100.9,85.88,2.81,0,0,0.562,0.562
2021,1,27,22,0,22.56,100.85,85.94,2.71,0,0,0.542,0.542
2021,1,27,23,0,22.51,100.8,85.81,2.61,0,0,0.522,0.522
2021,1,28,0,0,22.47,100.75,85.75,2.53,0,0,0.506,0.506
2021,1,28,1,0,22.31,100.69,86.44,2.56,0,0,0.512,0.512
2021,1,28,2,0,22.05,100.64,87.69,2.66,0,0,0.532,0.532
2021,1,28,3,0,21.78,100.65,89.06,2.79,0,0,0.558,0.558
2021,1,28,4,0,21.63,100.7,89.62,2.83,0,0,0.566,0.566
2021,1,28,5,0,21.59,100.77,89.62,2.81,0,0,0.562,0.562
2021,1,28,6,38.4,22.64,100.85,86.88,2.68,1920,2.88,0.536,3.416
2021,1,28,7,202.63,24.52,100.93,78.19,3.39,10131.5,15.19725,0.678,15.87525
2021,1,28,8,399.84,25.79,100.99,72.69,3.98,19992,29.988,0.796,30.784
2021,1,28,9,581.07,26.58,100.99,69.44,4.31,29053.5,43.58025,0.862,44.44225
2021,1,28,10,606.33,27.18,100.93,66.88,4.52,30316.5,45.47475,0.904,46.37875
2021,1,28,11,590.7,27.57,100.85,65.38,4.67,29535,44.3025,0.934,45.2365
2021,1,28,12,657.58,27.82,100.75,64.38,4.85,32879,49.3185,0.97,50.2885
2021,1,28,13,608.02,27.85,100.66,64,5.02,30401,45.6015,1.004,46.6055
2021,1,28,14,488.41,27.59,100.61,64.56,5.08,24420.5,36.63075,1.016,37.64675
2021,1,28,15,323.73,27.08,100.6,66.31,5.04,16186.5,24.27975,1.008,25.28775
2021,1,28,16,143.1,26.04,100.63,72.75,4.37,7155,10.7325,0.874,11.6065
2021,1,28,17,20.63,24.16,100.68,82.19,3.72,1031.5,1.54725,0.744,2.29125
2021,1,28,18,0,23.5,100.76,84.06,3.75,0,0,0.75,0.75
2021,1,28,19,0,23.19,100.85,84.56,3.7,0,0,0.74,0.74
2021,1,28,20,0,22.86,100.9,84.94,3.68,0,0,0.736,0.736
2021,1,28,21,0,22.58,100.9,84.88,3.66,0,0,0.732,0.732
2021,1,28,22,0,22.39,100.86,84.62,3.62,0,0,0.724,0.724
2021,1,28,23,0,22.37,100.83,83.94,3.57,0,0,0.714,0.714
2021,1,29,0,0,22.33,100.78,83.44,3.5,0,0,0.7,0.7
2021,1,29,1,0,22.3,100.73,83.19,3.41,0,0,0.682,0.682
2021,1,29,2,0,22.34,100.69,83,3.18,0,0,0.636,0.636
2021,1,29,3,0,22.38,100.69,82.94,2.94,0,0,0.588,0.588
2021,1,29,4,0,22.35,100.75,83.38,2.87,0,0,0.574,0.574
2021,1,29,5,0,22.28,100.84,84,2.95,0,0,0.59,0.59
2021,1,29,6,25.47,23.03,100.92,83.5,3.02,1273.5,1.91025,0.604,2.51425
2021,1,29,7,158.47,24.7,101,75.25,4.11,7923.5,11.88525,0.822,12.70725
2021,1,29,8,325.85,26.04,101.05,68.88,4.67,16292.5,24.43875,0.934,25.37275
2021,1,29,9,536.73,26.93,101.04,65.62,5.04,26836.5,40.25475,1.008,41.26275
2021,1,29,10,693.1,27.58,100.98,63.62,5.23,34655,51.9825,1.046,53.0285
2021,1,29,11,689.91,28.02,100.87,62.25,5.31,34495.5,51.74325,1.062,52.80525
2021,1,29,12,609.07,28.22,100.76,61.12,5.32,30453.5,45.68025,1.064,46.74425
2021,1,29,13,555.66,28.18,100.65,60.44,5.24,27783,41.6745,1.048,42.7225
2021,1,29,14,425.62,27.86,100.6,60.62,5.02,21281,31.9215,1.004,32.9255
2021,1,29,15,259.11,27.3,100.61,61.94,4.69,12955.5,19.43325,0.938,20.37125
2021,1,29,16,116.09,26.12,100.63,69.62,3.77,5804.5,8.70675,0.754,9.46075
2021,1,29,17,18.18,24.23,100.69,79,3.25,909,1.3635,0.65,2.0135
2021,1,29,18,0,23.55,100.77,80.56,3.29,0,0,0.658,0.658
2021,1,29,19,0,23.21,100.86,81.31,3.34,0,0,0.668,0.668
2021,1,29,20,0,22.93,100.91,81.75,3.38,0,0,0.676,0.676
2021,1,29,21,0,22.69,100.92,82.06,3.31,0,0,0.662,0.662
2021,1,29,22,0,22.51,100.89,82.31,3.17,0,0,0.634,0.634
2021,1,29,23,0,22.34,100.84,82.38,3.01,0,0,0.602,0.602
2021,1,30,0,0,22.22,100.77,82.38,2.86,0,0,0.572,0.572
2021,1,30,1,0,22.09,100.7,82.44,2.73,0,0,0.546,0.546
2021,1,30,2,0,21.87,100.63,82.94,2.62,0,0,0.524,0.524
2021,1,30,3,0,21.65,100.61,83.69,2.57,0,0,0.514,0.514
2021,1,30,4,0,21.41,100.63,84.69,2.59,0,0,0.518,0.518
2021,1,30,5,0,21.2,100.72,85.75,2.64,0,0,0.528,0.528
2021,1,30,6,31.41,22.06,100.81,85.25,2.53,1570.5,2.35575,0.506,2.86175
2021,1,30,7,176.91,24.04,100.9,77.19,3.09,8845.5,13.26825,0.618,13.88625
2021,1,30,8,383.67,25.62,100.96,72,3.33,19183.5,28.77525,0.666,29.44125
2021,1,30,9,548.63,26.87,100.96,67.69,3.71,27431.5,41.14725,0.742,41.88925
2021,1,30,10,703.01,27.64,100.9,65.12,3.86,35150.5,52.72575,0.772,53.49775
2021,1,30,11,817.75,28.19,100.78,63.44,3.98,40887.5,61.33125,0.796,62.12725
2021,1,30,12,821.98,28.44,100.66,62.56,4.13,41099,61.6485,0.826,62.4745
2021,1,30,13,747.12,28.42,100.55,62.31,4.31,37356,56.034,0.862,56.896
2021,1,30,14,619.52,28.16,100.5,63.12,4.47,30976,46.464,0.894,47.358
2021,1,30,15,428.83,27.61,100.5,65.19,4.51,21441.5,32.16225,0.902,33.06425
2021,1,30,16,195.51,26.44,100.55,72.81,3.93,9775.5,14.66325,0.786,15.44925
2021,1,30,17,22.05,24.6,100.63,82.5,3.4,1102.5,1.65375,0.68,2.33375
2021,1,30,18,0,23.94,100.73,85,3.44,0,0,0.688,0.688
2021,1,30,19,0,23.63,100.84,86.44,3.42,0,0,0.684,0.684
2021,1,30,20,0,23.35,100.89,87.62,3.37,0,0,0.674,0.674
2021,1,30,21,0,23.08,100.9,88.94,3.32,0,0,0.664,0.664
2021,1,30,22,0,22.79,100.85,90.38,3.27,0,0,0.654,0.654
2021,1,30,23,0,22.52,100.79,91.56,3.21,0,0,0.642,0.642
2021,1,31,0,0,22.26,100.71,92.5,3.16,0,0,0.632,0.632
2021,1,31,1,0,22,100.64,93.44,3.1,0,0,0.62,0.62
2021,1,31,2,0,21.75,100.61,94.19,3.04,0,0,0.608,0.608
2021,1,31,3,0,21.55,100.61,94.69,2.94,0,0,0.588,0.588
2021,1,31,4,0,21.4,100.67,94.69,2.83,0,0,0.566,0.566
2021,1,31,5,0,21.3,100.75,94.5,2.71,0,0,0.542,0.542
2021,1,31,6,40.98,22.36,100.84,90.44,2.51,2049,3.0735,0.502,3.5755
2021,1,31,7,227.84,24.43,100.93,82.06,3.11,11392,17.088,0.622,17.71
2021,1,31,8,426.87,25.87,100.99,76.12,3.57,21343.5,32.01525,0.714,32.72925
2021,1,31,9,633.44,26.9,101,71.75,3.97,31672,47.508,0.794,48.302
2021,1,31,10,835.09,27.7,100.92,68,4.42,41754.5,62.63175,0.884,63.51575
2021,1,31,11,889.95,28.23,100.81,64.62,4.91,44497.5,66.74625,0.982,67.72825
2021,1,31,12,865.68,28.44,100.7,62.5,5.37,43284,64.926,1.074,66
2021,1,31,13,777.5,28.37,100.61,61.44,5.71,38875,58.3125,1.142,59.4545
2021,1,31,14,619.8,28.01,100.59,61.94,5.77,30990,46.485,1.154,47.639
2021,1,31,15,415.52,27.35,100.61,64.38,5.56,20776,31.164,1.112,32.276
2021,1,31,16,196.47,26.11,100.68,72.75,4.62,9823.5,14.73525,0.924,15.65925
2021,1,31,17,26.52,24.07,100.77,82.62,3.89,1326,1.989,0.778,2.767
2021,1,31,18,0,23.3,100.88,85.06,3.91,0,0,0.782,0.782
2021,1,31,19,0,22.91,100.97,86.12,3.88,0,0,0.776,0.776
2021,1,31,20,0,22.58,101.02,87,3.87,0,0,0.774,0.774
2021,1,31,21,0,22.3,101.02,88,3.86,0,0,0.772,0.772
2021,1,31,22,0,22.04,100.98,88.81,3.83,0,0,0.766,0.766
2021,1,31,23,0,21.81,100.93,89.69,3.78,0,0,0.756,0.756
2021,2,1,0,0,21.6,100.86,90.5,3.74,0,0,0.748,0.748
2021,2,1,1,0,21.41,100.8,91.25,3.71,0,0,0.742,0.742
2021,2,1,2,0,21.23,100.77,91.88,3.6,0,0,0.72,0.72
2021,2,1,3,0,21.04,100.79,92.19,3.44,0,0,0.688,0.688
2021,2,1,4,0,20.87,100.86,92.25,3.3,0,0,0.66,0.66
2021,2,1,5,0,20.72,100.95,92.25,3.22,0,0,0.644,0.644
2021,2,1,6,44.16,21.94,101.05,87.75,3.1,2208,3.312,0.62,3.932
2021,2,1,7,243.14,24.17,101.15,78.62,3.83,12157,18.2355,0.766,19.0015
2021,2,1,8,479.52,25.9,101.21,71.12,4.48,23976,35.964,0.896,36.86
2021,2,1,9,637.48,26.96,101.22,66.19,4.91,31874,47.811,0.982,48.793
2021,2,1,10,778.68,27.72,101.15,62.62,5.3,38934,58.401,1.06,59.461
2021,2,1,11,867.76,28.19,101.03,60.81,5.64,43388,65.082,1.128,66.21
2021,2,1,12,857.94,28.37,100.91,60.31,5.87,42897,64.3455,1.174,65.5195
2021,2,1,13,739.34,28.3,100.82,60.81,6,36967,55.4505,1.2,56.6505
2021,2,1,14,615.85,27.98,100.77,62.19,6.12,30792.5,46.18875,1.224,47.41275
2021,2,1,15,423.74,27.38,100.78,64.88,6.14,21187,31.7805,1.228,33.0085
2021,2,1,16,207.36,26.23,100.82,72,5.39,10368,15.552,1.078,16.63
2021,2,1,17,26.38,24.37,100.87,81.88,4.43,1319,1.9785,0.886,2.8645
2021,2,1,18,0,23.73,100.96,84.5,4.42,0,0,0.884,0.884
2021,2,1,19,0,23.57,101.04,85.12,4.39,0,0,0.878,0.878
2021,2,1,20,0,23.5,101.09,85.25,4.22,0,0,0.844,0.844
2021,2,1,21,0,23.39,101.1,85.44,4.01,0,0,0.802,0.802
2021,2,1,22,0,23.28,101.07,85.44,3.85,0,0,0.77,0.77
2021,2,1,23,0,23.14,101.02,85.25,3.75,0,0,0.75,0.75
2021,2,2,0,0,22.99,100.95,85.06,3.68,0,0,0.736,0.736
2021,2,2,1,0,22.76,100.88,85.19,3.63,0,0,0.726,0.726
2021,2,2,2,0,22.39,100.84,86,3.55,0,0,0.71,0.71
2021,2,2,3,0,22.03,100.84,87.25,3.49,0,0,0.698,0.698
2021,2,2,4,0,21.82,100.89,87.88,3.41,0,0,0.682,0.682
2021,2,2,5,0,21.64,100.96,88.19,3.32,0,0,0.664,0.664
2021,2,2,6,31.05,22.69,101.05,86.06,3.03,1552.5,2.32875,0.606,2.93475
2021,2,2,7,180,24.83,101.14,76.38,3.76,9000,13.5,0.752,14.252
2021,2,2,8,339.6,26.04,101.2,71.19,4.25,16980,25.47,0.85,26.32
2021,2,2,9,530.48,26.88,101.2,68.56,4.45,26524,39.786,0.89,40.676
2021,2,2,10,693.16,27.55,101.13,66.62,4.69,34658,51.987,0.938,52.925
2021,2,2,11,803.91,27.94,101.02,65.12,4.98,40195.5,60.29325,0.996,61.28925
2021,2,2,12,765.28,28.07,100.91,64.44,5.25,38264,57.396,1.05,58.446
2021,2,2,13,671.2,27.93,100.82,64.81,5.44,33560,50.34,1.088,51.428
2021,2,2,14,538.55,27.54,100.77,66.31,5.65,26927.5,40.39125,1.13,41.52125
2021,2,2,15,344.68,26.92,100.77,68.88,5.71,17234,25.851,1.142,26.993
2021,2,2,16,160.03,25.92,100.81,74.44,5.12,8001.5,12.00225,1.024,13.02625
2021,2,2,17,22.51,24.23,100.87,83.81,4.04,1125.5,1.68825,0.808,2.49625
2021,2,2,18,0,23.61,100.95,86.5,3.97,0,0,0.794,0.794
2021,2,2,19,0,23.33,101.04,87.69,3.87,0,0,0.774,0.774
2021,2,2,20,0,23.12,101.08,88.25,3.76,0,0,0.752,0.752
2021,2,2,21,0,22.98,101.07,88.38,3.67,0,0,0.734,0.734
2021,2,2,22,0,22.81,101.01,88.44,3.61,0,0,0.722,0.722
2021,2,2,23,0,22.67,100.92,88.25,3.57,0,0,0.714,0.714
2021,2,3,0,0,22.58,100.84,87.38,3.56,0,0,0.712,0.712
2021,2,3,1,0,22.46,100.78,86,3.58,0,0,0.716,0.716
2021,2,3,2,0,22.33,100.73,84.75,3.53,0,0,0.706,0.706
2021,2,3,3,0,22.18,100.73,83.88,3.45,0,0,0.69,0.69
2021,2,3,4,0,22.03,100.79,83.38,3.43,0,0,0.686,0.686
2021,2,3,5,0,21.89,100.89,83.12,3.42,0,0,0.684,0.684
2021,2,3,6,38.37,22.9,100.98,82.56,3.21,1918.5,2.87775,0.642,3.51975
2021,2,3,7,200.59,25.05,101.06,74.31,3.99,10029.5,15.04425,0.798,15.84225
2021,2,3,8,397.71,26.22,101.13,67.94,4.78,19885.5,29.82825,0.956,30.78425
2021,2,3,9,570.72,27.05,101.14,64.62,5.16,28536,42.804,1.032,43.836
2021,2,3,10,760.8,27.58,101.08,62.94,5.48,38040,57.06,1.096,58.156
2021,2,3,11,820.42,27.88,100.97,61.19,5.81,41021,61.5315,1.162,62.6935
2021,2,3,12,776.61,27.94,100.86,59.69,6.13,38830.5,58.24575,1.226,59.47175
2021,2,3,13,663.31,27.74,100.75,59.25,6.37,33165.5,49.74825,1.274,51.02225
2021,2,3,14,561.99,27.32,100.69,59.69,6.38,28099.5,42.14925,1.276,43.42525
2021,2,3,15,382.79,26.66,100.71,61.19,6.1,19139.5,28.70925,1.22,29.92925
2021,2,3,16,181.8,25.5,100.77,67.19,5.05,9090,13.635,1.01,14.645
2021,2,3,17,24.38,23.6,100.85,77.06,3.92,1219,1.8285,0.784,2.6125
2021,2,3,18,0,22.94,100.94,78.94,3.77,0,0,0.754,0.754
2021,2,3,19,0,22.65,101.03,79.44,3.65,0,0,0.73,0.73
2021,2,3,20,0,22.41,101.09,79.69,3.53,0,0,0.706,0.706
2021,2,3,21,0,22.2,101.08,79.81,3.47,0,0,0.694,0.694
2021,2,3,22,0,22.03,101.03,80,3.48,0,0,0.696,0.696
2021,2,3,23,0,21.86,100.96,80.31,3.56,0,0,0.712,0.712
2021,2,4,0,0,21.68,100.87,80.81,3.6,0,0,0.72,0.72
2021,2,4,1,0,21.51,100.79,81.19,3.55,0,0,0.71,0.71
2021,2,4,2,0,21.32,100.74,81.5,3.41,0,0,0.682,0.682
2021,2,4,3,0,21.17,100.75,81.75,3.26,0,0,0.652,0.652
2021,2,4,4,0,21.04,100.79,82.12,3.18,0,0,0.636,0.636
2021,2,4,5,0,20.9,100.88,82.56,3.17,0,0,0.634,0.634
2021,2,4,6,36.51,21.94,100.98,82,3,1825.5,2.73825,0.6,3.33825
2021,2,4,7,225.02,23.92,101.07,72.81,3.71,11251,16.8765,0.742,17.6185
2021,2,4,8,448.91,25.47,101.14,66.31,4.42,22445.5,33.66825,0.884,34.55225
2021,2,4,9,641.16,26.5,101.15,62.06,4.66,32058,48.087,0.932,49.019
2021,2,4,10,793.01,27.19,101.09,58.88,4.74,39650.5,59.47575,0.948,60.42375
2021,2,4,11,862.46,27.62,100.98,56.56,4.82,43123,64.6845,0.964,65.6485
2021,2,4,12,841.78,27.86,100.86,54.75,4.88,42089,63.1335,0.976,64.1095
2021,2,4,13,662.21,27.85,100.76,53.62,4.89,33110.5,49.66575,0.978,50.64375
2021,2,4,14,594.46,27.53,100.71,54,4.96,29723,44.5845,0.992,45.5765
2021,2,4,15,420.9,26.89,100.71,55.69,5.04,21045,31.5675,1.008,32.5755
2021,2,4,16,194.52,25.56,100.76,63.94,4.38,9726,14.589,0.876,15.465
2021,2,4,17,25.97,23.43,100.82,74.69,3.82,1298.5,1.94775,0.764,2.71175
2021,2,4,18,0,22.64,100.91,76.88,3.92,0,0,0.784,0.784
2021,2,4,19,0,22.25,101,78,3.96,0,0,0.792,0.792
2021,2,4,20,0,21.9,101.05,79.06,3.96,0,0,0.792,0.792
2021,2,4,21,0,21.59,101.04,80.06,3.92,0,0,0.784,0.784
2021,2,4,22,0,21.3,100.99,81,3.86,0,0,0.772,0.772
2021,2,4,23,0,21.02,100.92,81.88,3.79,0,0,0.758,0.758
2021,2,5,0,0,20.77,100.83,82.69,3.69,0,0,0.738,0.738
2021,2,5,1,0,20.55,100.76,83.44,3.61,0,0,0.722,0.722
2021,2,5,2,0,20.35,100.71,84.25,3.51,0,0,0.702,0.702
2021,2,5,3,0,20.18,100.72,84.81,3.34,0,0,0.668,0.668
2021,2,5,4,0,20.07,100.77,85.06,3.15,0,0,0.63,0.63
2021,2,5,5,0,19.96,100.85,85.19,2.94,0,0,0.588,0.588
2021,2,5,6,36.85,21.08,100.93,83.56,2.64,1842.5,2.76375,0.528,3.29175
2021,2,5,7,238.26,23.27,101.01,73.56,3.14,11913,17.8695,0.628,18.4975
2021,2,5,8,471.45,24.94,101.06,67.5,3.79,23572.5,35.35875,0.758,36.11675
2021,2,5,9,673.56,25.98,101.05,64.06,4.15,33678,50.517,0.83,51.347
2021,2,5,10,814.55,26.77,100.98,61.31,4.46,40727.5,61.09125,0.892,61.98325
2021,2,5,11,866.16,27.31,100.88,59.31,4.72,43308,64.962,0.944,65.906
2021,2,5,12,862.43,27.58,100.76,57.94,4.83,43121.5,64.68225,0.966,65.64825
2021,2,5,13,786.96,27.55,100.67,57.25,4.86,39348,59.022,0.972,59.994
2021,2,5,14,638.61,27.3,100.6,57.56,4.88,31930.5,47.89575,0.976,48.87175
2021,2,5,15,434.53,26.71,100.59,59.19,4.95,21726.5,32.58975,0.99,33.57975
2021,2,5,16,214.92,25.44,100.62,66.81,4.4,10746,16.119,0.88,16.999
2021,2,5,17,27.32,23.34,100.67,77.06,3.88,1366,2.049,0.776,2.825
2021,2,5,18,0,22.59,100.75,79,4.09,0,0,0.818,0.818
2021,2,5,19,0,22.2,100.82,80.12,4.2,0,0,0.84,0.84
2021,2,5,20,0,21.84,100.87,81.38,4.16,0,0,0.832,0.832
2021,2,5,21,0,21.5,100.87,82.44,4.05,0,0,0.81,0.81
2021,2,5,22,0,21.2,100.83,83.19,3.94,0,0,0.788,0.788
2021,2,5,23,0,20.96,100.77,83.5,3.82,0,0,0.764,0.764
2021,2,6,0,0,20.78,100.69,83.75,3.67,0,0,0.734,0.734
2021,2,6,1,0,20.62,100.62,84.12,3.57,0,0,0.714,0.714
2021,2,6,2,0,20.48,100.56,84.62,3.42,0,0,0.684,0.684
2021,2,6,3,0,20.33,100.56,85.19,3.18,0,0,0.636,0.636
2021,2,6,4,0,20.12,100.61,85.88,2.91,0,0,0.582,0.582
2021,2,6,5,0,19.84,100.7,86.88,2.71,0,0,0.542,0.542
2021,2,6,6,36.02,20.81,100.79,85,2.45,1801,2.7015,0.49,3.1915
2021,2,6,7,231.48,22.88,100.86,75.81,2.94,11574,17.361,0.588,17.949
2021,2,6,8,463.45,24.73,100.92,68.38,3.15,23172.5,34.75875,0.63,35.38875
2021,2,6,9,669.43,26.09,100.93,62.5,3.72,33471.5,50.20725,0.744,50.95125
2021,2,6,10,833.55,27.06,100.87,57.94,4.33,41677.5,62.51625,0.866,63.38225
2021,2,6,11,884.36,27.72,100.78,54.94,4.98,44218,66.327,0.996,67.323
2021,2,6,12,885.27,28.01,100.68,53.75,5.59,44263.5,66.39525,1.118,67.51325
2021,2,6,13,810.05,27.92,100.58,54,6.04,40502.5,60.75375,1.208,61.96175
2021,2,6,14,656.78,27.59,100.52,55,6.15,32839,49.2585,1.23,50.4885
2021,2,6,15,454.07,26.91,100.51,57.25,5.9,22703.5,34.05525,1.18,35.23525
2021,2,6,16,224.99,25.6,100.56,65.94,4.7,11249.5,16.87425,0.94,17.81425
2021,2,6,17,29.7,23.33,100.64,77.12,3.88,1485,2.2275,0.776,3.0035
2021,2,6,18,0,22.48,100.74,79.88,3.83,0,0,0.766,0.766
2021,2,6,19,0,22.05,100.83,81.06,3.72,0,0,0.744,0.744
2021,2,6,20,0,21.66,100.89,81.94,3.7,0,0,0.74,0.74
2021,2,6,21,0,21.31,100.89,82.81,3.67,0,0,0.734,0.734
2021,2,6,22,0,20.98,100.86,83.81,3.58,0,0,0.716,0.716
2021,2,6,23,0,20.69,100.8,84.81,3.5,0,0,0.7,0.7
2021,2,7,0,0,20.39,100.73,85.75,3.41,0,0,0.682,0.682
2021,2,7,1,0,20.1,100.65,86.62,3.35,0,0,0.67,0.67
2021,2,7,2,0,19.82,100.61,87.38,3.24,0,0,0.648,0.648
2021,2,7,3,0,19.55,100.6,88.25,3.12,0,0,0.624,0.624
2021,2,7,4,0,19.34,100.62,89,3.02,0,0,0.604,0.604
2021,2,7,5,0,19.14,100.69,89.81,2.96,0,0,0.592,0.592
2021,2,7,6,46.03,20.38,100.78,86.19,2.82,2301.5,3.45225,0.564,4.01625
2021,2,7,7,264.18,22.73,100.87,76.56,3.55,13209,19.8135,0.71,20.5235
2021,2,7,8,505.09,24.69,100.94,68.75,4.05,25254.5,37.88175,0.81,38.69175
2021,2,7,9,710.46,26.15,100.96,63.19,4.67,35523,53.2845,0.934,54.2185
2021,2,7,10,860.95,27.22,100.91,58.12,5.32,43047.5,64.57125,1.064,65.63525
2021,2,7,11,925.06,27.87,100.82,55,5.92,46253,69.3795,1.184,70.5635
2021,2,7,12,920.45,28.15,100.72,53.75,6.35,46022.5,69.03375,1.27,70.30375
